stable_id	description
WBGene00291957	none available
WBGene00291958	none available
WBGene00291959	none available
WBGene00291960	Is predicted to encode a protein with the following domain: Fukutin-related. Is an ortholog of C. elegans T07D3.4; T07A5.1; and Y22D7AL.11.
WBGene00291961	none available
WBGene00291962	Predicted to enable peptidase inhibitor activity. Predicted to be located in extracellular region.
WBGene00291963	none available
WBGene00291964	none available
WBGene00291965	Is predicted to encode a protein with the following domains: PWWP domain and PWWP domain.
WBGene00291966	Is predicted to encode a protein with the following domains: Nucleolar complex-associated protein; CBF/Mak21 family; CCAAT-binding factor; Nucleolar complex-associated protein 3, N-terminal; and Armadillo-type fold. Is an ortholog of C. elegans C37H5.5 and chrV_pilon.g14085.
WBGene00291967	Predicted to enable chaperone binding activity. Is an ortholog of C. elegans bag-1 and chrI_pilon.g1193.
WBGene00291968	Predicted to be located in endoplasmic reticulum membrane.
WBGene00291969	Predicted to enable ATP binding activity; DNA binding activity; and endoribonuclease activity, producing 5'-phosphomonoesters. Is an ortholog of C. elegans chrIII_pilon.g8300 and dcr-1. In C. elegans, dcr-1 is involved in several processes, including nucleic acid metabolic process; olfactory learning; and positive regulation of primary miRNA processing.
WBGene00291970	none available
WBGene00291971	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans glh-1; glh-2; and glh-3. In C. elegans, glh-1 is involved in germ cell development and post-embryonic development.
WBGene00291972	Predicted to be part of transcription elongation factor complex.
WBGene00291973	none available
WBGene00291974	none available
WBGene00291975	none available
WBGene00291976	none available
WBGene00291977	Predicted to enable ATP binding activity; RNA-directed 5'-3' RNA polymerase activity; and mRNA (guanine-N7-)-methyltransferase activity. Predicted to be involved in 7-methylguanosine mRNA capping.
WBGene00291978	Is predicted to encode a protein with the following domains: Zinc finger, RanBP2-type and Zinc finger, RanBP2-type superfamily.
WBGene00291979	none available
WBGene00291980	Is predicted to encode a protein with the following domain: T-cell immunomodulatory protein. Is an ortholog of C. elegans chrIII_pilon.g8495 and lnkn-1.
WBGene00291981	none available
WBGene00291982	Predicted to be involved in vesicle-mediated transport. Predicted to be part of Mon1-Ccz1 complex. Is an ortholog of C. elegans ccz-1 and chrV_pilon.g16303. In C. elegans, ccz-1 is involved in lipid droplet disassembly and phagolysosome assembly involved in apoptotic cell clearance.
WBGene00291983	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in intracellular signal transduction and protein phosphorylation. Is an ortholog of C. elegans chrIII_pilon.g9138 and zyg-8. In C. elegans, zyg-8 is involved in establishment of mitotic spindle localization and negative regulation of microtubule depolymerization.
WBGene00291984	Predicted to be involved in vesicle-mediated transport. Is an ortholog of C. elegans chrX_pilon.g18360 and vps-45. In C. elegans, vps-45 is involved in pinocytosis and receptor-mediated endocytosis.
WBGene00291985	Is predicted to encode a protein with the following domains: HIT zinc finger and Zinc finger, HIT-type.
WBGene00291986	Predicted to enable protein heterodimerization activity.
WBGene00291987	none available
WBGene00291988	Predicted to enable zinc ion binding activity.
WBGene00291989	Predicted to enable protein serine/threonine kinase activity. Is an ortholog of C. elegans atl-1 and chrV_pilon.g15299. In C. elegans, atl-1 is involved in DNA damage checkpoint signaling; embryo development; and meiotic chromosome segregation.
WBGene00291990	none available
WBGene00291991	none available
WBGene00291992	none available
WBGene00291993	Predicted to be part of Golgi transport complex. Is an ortholog of C. elegans chrIV_pilon.g9465 and cogc-8. In C. elegans, cogc-8 is involved in gonad morphogenesis and regulation of cell migration.
WBGene00291994	none available
WBGene00291995	Is predicted to encode a protein with the following domain: GM2-AP, lipid-recognition domain superfamily. Is an ortholog of C. elegans F23F1.4 and chrII_pilon.g3023.
WBGene00291996	Predicted to enable ATP binding activity and mismatched DNA binding activity. Predicted to be involved in mismatch repair. Predicted to be part of mismatch repair complex. Is an ortholog of C. elegans chrI_pilon.g555 and msh-2. In C. elegans, msh-2 is involved in cellular response to DNA damage stimulus; maintenance of DNA repeat elements; and reproduction.
WBGene00291997	Is predicted to encode a protein with the following domains: CUB domain; CUB domain; and Spermadhesin, CUB domain superfamily.
WBGene00291998	Predicted to enable phosphatase activity. Predicted to be involved in phosphatidylinositol dephosphorylation and signal transduction. Is an ortholog of C. elegans chrI_pilon.g1892 and ocrl-1.
WBGene00291999	Predicted to enable RNA binding activity. Predicted to be involved in mRNA splicing, via spliceosome. Predicted to be part of spliceosomal complex. Is an ortholog of C. elegans chrII_pilon.g5273 and prp-9.
WBGene00292000	Is predicted to encode a protein with the following domains: Caenorhabditis elegans ly-6-related protein and Caenorhabditis elegans ly-6-related. Is an ortholog of C. elegans chrIV_pilon.g10343 and hot-9.
WBGene00292001	none available
WBGene00292002	Predicted to enable G protein-coupled receptor activity and carbohydrate binding activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be located in membrane. Predicted to be integral component of membrane.
WBGene00292003	none available
WBGene00292004	Is predicted to encode a protein with the following domains: YjeF-related protein N-terminus; YjeF N-terminal domain; YjeF N-terminal domain-containing protein NAXE-like; and YjeF N-terminal domain superfamily. Is an ortholog of C. elegans Y18D10A.3 and chrI_pilon.g2596.
WBGene00292005	Predicted to enable catalytic activity. Is an ortholog of C. elegans T19H12.2; F33H2.3; and chrV_pilon.g14103.
WBGene00292006	Predicted to enable RNA polymerase II CTD heptapeptide repeat phosphatase activity. Predicted to be involved in dephosphorylation of RNA polymerase II C-terminal domain. Predicted to be located in nucleus. Is an ortholog of C. elegans chrI_pilon.g1724 and fcp-1. In C. elegans, fcp-1 is involved in dephosphorylation of RNA polymerase II C-terminal domain.
WBGene00292007	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Is an ortholog of C. elegans chrI_pilon.g1725 and rbpl-1.
WBGene00292008	Is predicted to encode a protein with the following domain: Zinc finger C2H2-type.
WBGene00292009	none available
WBGene00292010	Predicted to enable lipid binding activity.
WBGene00292011	Is predicted to encode a protein with the following domains: Reverse transcriptase (RNA-dependent DNA polymerase); Fasciclin domain; Reverse transcriptase domain; FAS1 domain; and FAS1 domain superfamily. Is an ortholog of B. malayi Bm18165.
WBGene00292012	Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans T13H5.8 and chrII_pilon.g5271.
WBGene00292013	Predicted to enable pyrimidine nucleotide-sugar transmembrane transporter activity. Predicted to be involved in pyrimidine nucleotide-sugar transmembrane transport. Predicted to be located in Golgi membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g3103 and nstp-4.
WBGene00292014	Predicted to enable nucleic acid binding activity and zinc ion binding activity.
WBGene00292015	Predicted to be integral component of membrane.
WBGene00292016	Predicted to enable DNA binding activity. Is an ortholog of C. elegans ceh-12 and chrI_pilon.g1007.
WBGene00292017	Predicted to enable ATP binding activity; ATPase-coupled intramembrane lipid transporter activity; and magnesium ion binding activity. Predicted to be involved in phospholipid transport. Predicted to be located in trans-Golgi network. Predicted to be integral component of membrane. Is an ortholog of C. elegans tat-5; tat-6; and chrV_pilon.g13654. In C. elegans, tat-5 is involved in embryo development and reproduction.
WBGene00292018	Is predicted to encode a protein with the following domains: AAA domain and P-loop containing nucleoside triphosphate hydrolase. Is an ortholog of C. elegans chrX_pilon.g19123 and twnk-1.
WBGene00292019	Predicted to be involved in electron transport chain. Predicted to be located in mitochondrion.
WBGene00292020	Predicted to enable actin filament binding activity and cadherin binding activity. Predicted to be involved in Rho protein signal transduction and cell adhesion. Is an ortholog of C. elegans chrI_pilon.g363 and ctn-1. In C. elegans, ctn-1 is involved in regulation of locomotion.
WBGene00292021	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00292022	Is predicted to encode a protein with the following domains: RPEL repeat and RPEL repeat. Is an ortholog of C. elegans F26H9.2 and chrI_pilon.g1774.
WBGene00292023	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of B. malayi Bm17626 and Bm3755.
WBGene00292024	none available
WBGene00292025	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Predicted to be involved in DNA integration.
WBGene00292026	Predicted to be part of anaphase-promoting complex. Is an ortholog of C. elegans mat-2; apc-17; and chrII_pilon.g5879. In C. elegans, mat-2 is involved in several processes, including establishment of meiotic spindle localization; metaphase/anaphase transition of cell cycle; and polarity specification of anterior/posterior axis.
WBGene00292027	Predicted to enable glycosyltransferase activity.
WBGene00292028	none available
WBGene00292029	Predicted to enable protein phosphatase regulator activity. Predicted to be involved in signal transduction. Predicted to be part of protein phosphatase type 2A complex. Is an ortholog of C. elegans chrV_pilon.g15663 and pptr-2. In C. elegans, pptr-2 is involved in P granule assembly.
WBGene00292030	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily.
