stable_id	description
WBGene00243775	Is predicted to encode a protein with the following domains: Uncharacterized conserved domain (SAYSvFN); Uncharacterised domain SAYSvFN; and SAYSvFN domain-containing protein 1. Is an ortholog of C. elegans C13F10.5.
WBGene00243776	Is an ortholog of B. malayi Bm10570.
WBGene00243777	Predicted to enable calcium, potassium:sodium antiporter activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g15532 and ncx-5.
WBGene00243778	Is predicted to encode a protein with the following domains: Inhibitor of apoptosis-promoting Bax1 and Bax inhibitor 1-related. Is an ortholog of C. elegans K11H12.8 and chrIV_pilon.g9542.
WBGene00243779	Is predicted to encode a protein with the following domains: BolA-like protein; BolA protein; and BolA-like superfamily. Is an ortholog of C. elegans K11H12.1 and chrIV_pilon.g9540.
WBGene00243780	Predicted to enable ATP binding activity; ATP hydrolysis activity; and peptidase activity. Predicted to be involved in proteolysis. Predicted to be located in membrane. Is an ortholog of C. elegans ppgn-1; Y47C4A.1; and chrX_pilon.g18250.
WBGene00243781	Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; Venom allergen 5-like; CAP domain; and CAP superfamily. Is an ortholog of C. elegans F57B7.2 and chrV_pilon.g15773.
WBGene00243782	Predicted to enable calcium ion binding activity. Predicted to be involved in cell communication. Predicted to be located in membrane.
WBGene00243783	none available
WBGene00243784	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans chrV_pilon.g15199 and inx-10.
WBGene00243785	none available
WBGene00243786	Is predicted to encode a protein with the following domains: STAG domain; Armadillo-like helical; STAG; Armadillo-type fold; and Cohesin subunit Scc3/SA. Is an ortholog of C. elegans chrV_pilon.g16095 and scc-3. In C. elegans, scc-3 is involved in nuclear division and regulation of cell cycle process.
WBGene00243787	Predicted to enable nucleic acid binding activity and tRNA-intron endonuclease activity. Predicted to be involved in tRNA splicing, via endonucleolytic cleavage and ligation. Is an ortholog of C. elegans chrIII_pilon.g9113 and tsen-2.
WBGene00243788	Is an ortholog of B. malayi Bm10567.
WBGene00243789	Is an ortholog of B. malayi Bm10566.
WBGene00243790	none available
WBGene00243791	Is an ortholog of C. elegans chrV_pilon.g14161 and unc-46.
WBGene00243792	Is predicted to encode a protein with the following domains: Immunoglobulin I-set domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Immunoglobulin I-set; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans F21C10.7 and chrV_pilon.g15171.
WBGene00243793	Is an ortholog of B. malayi Bm2904.
WBGene00243794	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Is an ortholog of C. elegans chrV_pilon.g18183 and fkb-6. In C. elegans, fkb-6 is involved in protein peptidyl-prolyl isomerization.
WBGene00243795	none available
WBGene00243796	Is an ortholog of C. elegans Y38H6A.5 and chrV_pilon.g18065.
WBGene00243797	none available
WBGene00243798	none available
WBGene00243799	Is predicted to encode a protein with the following domains: F-box domain; F-box domain; Leucine-rich repeat, cysteine-containing subtype; Leucine-rich repeat domain superfamily; and F-box-like domain superfamily. Is an ortholog of C. elegans B0564.9; gadr-2; and fbxl-1.
WBGene00243800	none available
WBGene00243801	Predicted to enable fatty-acyl-CoA binding activity. Is an ortholog of C. elegans Y41E3.7 and chrIV_pilon.g12569.
WBGene00243802	Predicted to be involved in DNA-templated transcription, initiation. Predicted to be located in nucleus. Is an ortholog of C. elegans chrV_pilon.g14051 and taf-10. In C. elegans, taf-10 is involved in embryo development; positive regulation of transcription by RNA polymerase II; and regulation of mitotic cell cycle, embryonic.
WBGene00243803	Predicted to enable ATP binding activity and serine-tRNA ligase activity. Predicted to be involved in seryl-tRNA aminoacylation. Is an ortholog of C. elegans K03B4.1 and chrV_pilon.g14052.
WBGene00243804	none available
WBGene00243805	Is predicted to encode a protein with the following domains: FERM C-terminal PH-like domain; FERM central domain; PH-like domain superfamily; FERM/acyl-CoA-binding protein superfamily; FERM, C-terminal PH-like domain; FERM central domain; Band 4.1 domain; Ubiquitin-like domain superfamily; and FERM superfamily, second domain. Is an ortholog of C. elegans chrV_pilon.g15975 and frm-7.
WBGene00243806	Is predicted to encode a protein with the following domains: Nematode polyprotein allergen ABA-1; Polyprotein allergen, nematode; and DVA-1 superfamily. Is an ortholog of C. elegans chrV_pilon.g14593 and npa-1.
WBGene00243807	Is predicted to encode a protein with the following domains: Laminin EGF domain; Nematode polyprotein allergen ABA-1; Laminin EGF domain; Polyprotein allergen, nematode; and DVA-1 superfamily. Is an ortholog of C. elegans VC5.2 and chrV_pilon.g14595.
WBGene00243808	Is predicted to encode a protein with the following domains: Thrombospondin type-1 (TSP1) repeat and Thrombospondin type-1 (TSP1) repeat superfamily. Is an ortholog of B. malayi Bm10563.
WBGene00243809	none available
WBGene00243810	Is predicted to encode a protein with the following domains: Ankyrin repeats (many copies); Ankyrin repeat; and Ankyrin repeat-containing domain superfamily. Is an ortholog of B. malayi Bm5398.
WBGene00243811	none available
WBGene00243812	Predicted to enable ATP binding activity and proton-transporting ATPase activity, rotational mechanism. Predicted to be involved in ATP metabolic process and proton transmembrane transport. Predicted to be part of proton-transporting V-type ATPase, V1 domain. Is an ortholog of C. elegans chrV_pilon.g16506 and vha-13. In C. elegans, vha-13 is involved in lysosomal lumen acidification.
WBGene00243813	Predicted to enable calcium ion binding activity. Is an ortholog of B. malayi Bm7350.
WBGene00243814	Predicted to enable protein-L-isoaspartate (D-aspartate) O-methyltransferase activity. Predicted to be involved in cellular protein modification process. Is an ortholog of C. elegans chrV_pilon.g14351 and pcm-1. In C. elegans, pcm-1 is involved in several processes, including cellular protein modification process; multicellular organismal response to stress; and regulation of autophagy.
WBGene00243815	Is predicted to encode a protein with the following domains: Ubiquitin-like domain; CAP-Gly domain; Ubiquitin-like domain; CAP Gly-rich domain; Ubiquitin-like domain superfamily; and CAP Gly-rich domain superfamily. Is an ortholog of B. malayi Bm10561.
WBGene00243816	Is an ortholog of B. malayi Bm10560.
WBGene00243817	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans Y50D4B.2; F22F7.2; and ldp-1.
WBGene00243818	none available
WBGene00243819	Is predicted to encode a protein with the following domains: Rhodanese-like domain; Rhodanese-like domain; and Rhodanese-like domain superfamily. Is an ortholog of C. elegans chrV_pilon.g15863 and mpst-1.
WBGene00243820	Is an ortholog of C. elegans Y50D4B.2; F22F7.2; and ldp-1.
WBGene00243821	none available
WBGene00243822	none available
WBGene00243823	none available
WBGene00243824	Is an ortholog of B. malayi Bm10559.
WBGene00243825	Is an ortholog of B. malayi Bm10558.
WBGene00243826	none available
WBGene00243827	none available
WBGene00243828	Predicted to enable ATPase activator activity; Hsp90 protein binding activity; and chaperone binding activity. Is an ortholog of C. elegans ahsa-1 and chrV_pilon.g16690.
WBGene00243829	Predicted to enable DNA binding activity; NAD+ ADP-ribosyltransferase activity; and zinc ion binding activity. Predicted to be involved in protein ADP-ribosylation. Is an ortholog of C. elegans parp-1; chrX_pilon.g18240; and chrX_pilon.g18237. In C. elegans, parp-1 is involved in determination of adult lifespan and protein poly-ADP-ribosylation.
WBGene00243830	Is predicted to encode a protein with the following domains: PDZ domain; PDZ domain; PDZ superfamily; and Uncharacterized protein T15H9.4-like. Is an ortholog of C. elegans F23H12.3 and chrV_pilon.g15984.
WBGene00243831	Is predicted to encode a protein with the following domain: BTG-like domain superfamily.
WBGene00243832	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans chrV_pilon.g15985 and sqt-3. In C. elegans, sqt-3 is involved in cuticle development involved in collagen and cuticulin-based cuticle molting cycle.
WBGene00243833	Is an ortholog of C. elegans C53A5.16 and chrV_pilon.g16550.
WBGene00243834	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans chrV_pilon.g15754 and cnb-1.
WBGene00243835	Predicted to enable hexosyltransferase activity. Predicted to be involved in protein glycosylation. Predicted to be located in membrane. Is an ortholog of C. elegans F48F7.3 and chrX_pilon.g20498.
WBGene00243836	none available
WBGene00243837	Predicted to be involved in protein transport. Is an ortholog of C. elegans chrV_pilon.g16071 and istr-1.
WBGene00243838	Predicted to enable catalytic activity and extracellular ligand-gated ion channel activity. Predicted to be involved in biosynthetic process and ion transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans sur-5; W09D6.1; and chrX_pilon.g19377.
WBGene00243839	Is an ortholog of B. malayi Bm2126.
WBGene00243840	none available
WBGene00243841	Predicted to enable translation elongation factor activity. Predicted to be involved in translational elongation. Is an ortholog of C. elegans chrV_pilon.g15967 and tsfm-1.
WBGene00243842	Is predicted to encode a protein with the following domains: Vacuolar sorting protein 9 (VPS9) domain; VPS9 domain; and VPS9 domain superfamily. Is an ortholog of C. elegans chrV_pilon.g16619 and rin-1. In C. elegans, rin-1 is involved in dorsal/ventral axon guidance and neuron migration.
WBGene00243843	none available
WBGene00243844	Is predicted to encode a protein with the following domains: SH2 domain; SH2 domain; and SH2 domain superfamily. Is an ortholog of C. elegans chrV_pilon.g16619 and rin-1. In C. elegans, rin-1 is involved in dorsal/ventral axon guidance and neuron migration.
WBGene00243845	Is an ortholog of C. elegans W06A7.2 and chrV_pilon.g16620.
WBGene00243846	Is predicted to encode a protein with the following domains: Winged helix-like DNA-binding domain superfamily and Winged helix DNA-binding domain superfamily. Is an ortholog of B. malayi Bm588.
WBGene00243847	Predicted to enable catalytic activity. Is an ortholog of C. elegans R03G8.3; R03G8.1; and Y73F8A.35.
WBGene00243848	Predicted to enable peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrV_pilon.g16034 and lgmn-1. In C. elegans, lgmn-1 is involved in PERK-mediated unfolded protein response.
WBGene00243849	Predicted to be involved in cell surface receptor signaling pathway. Predicted to be located in membrane. Is an ortholog of C. elegans cfz-2 and chrV_pilon.g13749. In C. elegans, cfz-2 is involved in cell migration and positive regulation of motor neuron migration.
WBGene00243850	none available
WBGene00243851	Predicted to enable hexosaminidase activity. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans chrV_pilon.g14285 and hex-2. In C. elegans, hex-2 is involved in polysaccharide metabolic process.
