stable_id	description
WBGene00033159	Is predicted to encode a protein with the following domains: Transmembrane glycoprotein and Transmembrane glycoprotein. Is an ortholog of C. elegans F11D11.3; Y47H9C.1; and dod-19. In C. elegans, F11D11.3 is involved in innate immune response.
WBGene00033160	Is predicted to encode a protein with the following domains: Transmembrane glycoprotein and Transmembrane glycoprotein. Is an ortholog of C. elegans F54E2.1.
WBGene00033161	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Sri and 7TM GPCR, serpentine chemoreceptor class i (Sri). Is an ortholog of C. elegans C31B8.16.
WBGene00033162	Is predicted to encode a protein with the following domains: Transmembrane glycoprotein and Transmembrane glycoprotein. Is an ortholog of C. elegans ZK6.11 and dod-20.
WBGene00033163	none available
WBGene00033164	Is an ortholog of C. elegans C18E3.9.
WBGene00033165	Is an ortholog of C. elegans C18E3.1.
WBGene00033166	Is predicted to encode a protein with the following domains: SWIB/MDM2 domain; SWIB/MDM2 domain; SWIB domain; and SWIB/MDM2 domain superfamily. Is an ortholog of C. elegans swsn-2.2.
WBGene00033167	Predicted to be involved in exocytosis and intracellular protein transport. Predicted to be located in cis-Golgi network and membrane. Predicted to be part of exocyst. Is an ortholog of C. elegans exoc-7.
WBGene00033168	Predicted to be involved in intra-Golgi vesicle-mediated transport. Predicted to be part of Golgi transport complex. Is an ortholog of C. elegans tufm-2.
WBGene00033169	Is predicted to encode a protein with the following domains: TFIIIC subunit triple barrel domain and Transcription factor TFIIIC, triple barrel domain. Is an ortholog of C. elegans C43E11.12.
WBGene00033170	Predicted to enable histone-lysine N-methyltransferase activity. Predicted to be located in nucleus. Is an ortholog of C. elegans met-1. In C. elegans, met-1 is involved in histone lysine methylation; negative regulation of transcription by RNA polymerase II; and negative regulation of vulval development.
WBGene00033171	Predicted to enable RNA binding activity. Predicted to be involved in ribosome assembly. Predicted to be located in nucleus. Is an ortholog of C. elegans C43E11.9.
WBGene00033172	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in DNA replication initiation and cell division. Is an ortholog of C. elegans cdc-6.
WBGene00033173	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans C27D6.11 and Y38H8A.4.
WBGene00033174	Predicted to enable phosphatase activity. Is an ortholog of C. elegans scpl-3.
WBGene00033175	Predicted to enable nucleotidyltransferase activity. Predicted to be involved in biosynthetic process. Is an ortholog of C. elegans Y47D9A.1.
WBGene00033176	none available
WBGene00033177	Predicted to enable DNA binding activity. Is an ortholog of C. elegans anc-1. In C. elegans, anc-1 is involved in cytoskeleton organization; nucleus organization; and pronuclear migration.
WBGene00033178	Predicted to enable protein serine/threonine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans pdp-1.
WBGene00033179	Is predicted to encode a protein with the following domains: SSXT protein (N-terminal region) and SS18, N-terminal. Is an ortholog of C. elegans ZK973.9.
WBGene00033180	Predicted to enable ATP binding activity and minus-end-directed microtubule motor activity. Predicted to be involved in microtubule-based movement. Predicted to be part of dynein complex. Is an ortholog of C. elegans dhc-1. In C. elegans, dhc-1 is involved in several processes, including GABAergic synaptic transmission; neuron remodeling; and organelle localization.
WBGene00033181	none available
WBGene00033182	Is an ortholog of C. elegans T21E12.5.
WBGene00033183	none available
WBGene00033184	Predicted to enable guanyl-nucleotide exchange factor activity. Predicted to be involved in activation of GTPase activity and small GTPase mediated signal transduction. Is an ortholog of C. elegans tiam-1. In C. elegans, tiam-1 is involved in small GTPase mediated signal transduction.
WBGene00033185	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans ZK596.2.
WBGene00033186	Is an ortholog of C. elegans C35E7.9; F36H12.3; and R08H2.10.
WBGene00033187	Predicted to enable zinc ion binding activity. Is an ortholog of C. elegans marc-6.
WBGene00033188	Predicted to be part of FACT complex. Is an ortholog of C. elegans spt-16. In C. elegans, spt-16 is involved in pharynx development; positive regulation of chromosome segregation; and regulation of embryonic development.
WBGene00033189	none available
WBGene00033190	Is predicted to encode a protein with the following domains: FLYWCH zinc finger domain and Zinc finger, FLYWCH-type.
WBGene00033191	Is predicted to encode a protein with the following domains: FLYWCH zinc finger domain and Zinc finger, FLYWCH-type.
WBGene00033192	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans F16C3.1.
WBGene00033193	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans rbm-12.
WBGene00033194	Predicted to enable helicase activity. Is an ortholog of C. elegans Y106G6D.5 and chrI_pilon.g1975.
WBGene00033195	Is an ortholog of C. elegans Y106G6D.6.
WBGene00033196	Predicted to enable transmembrane receptor protein serine/threonine kinase activity. Predicted to be located in membrane. Is an ortholog of C. elegans Y106G6D.8.
WBGene00033197	Is an ortholog of C. elegans F16C3.2.
WBGene00033198	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans csnk-1. In C. elegans, csnk-1 is involved in several processes, including first cell cycle pseudocleavage; negative regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity; and regulation of mitotic spindle elongation.
WBGene00033199	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF3361); Pleckstrin homology domain; Pleckstrin homology domain; Armadillo-like helical; PH-like domain superfamily; Armadillo-type fold; and Domain of unknown function DUF3361. Is an ortholog of C. elegans ced-12. In C. elegans, ced-12 is involved in several processes, including cytoskeleton organization; engulfment of apoptotic cell; and left/right axis specification.
WBGene00033200	Is predicted to encode a protein with the following domains: 5-formyltetrahydrofolate cyclo-ligase family; 5-formyltetrahydrofolate cyclo-ligase; 5-formyltetrahydrofolate cyclo-ligase-like domain superfamily; and NagB/RpiA transferase-like. Is an ortholog of C. elegans Y106G6E.4.
WBGene00033201	Predicted to enable DNA-binding transcription factor activity and protein dimerization activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in cytoplasm and nucleus. Predicted to be part of transcription regulator complex. Is an ortholog of C. elegans aha-1. In C. elegans, aha-1 is involved in several processes, including cell differentiation; positive regulation of transcription by RNA polymerase II; and social behavior.
WBGene00033202	Predicted to be a structural constituent of ribosome. Predicted to be involved in mitochondrial translation. Is an ortholog of C. elegans mrpl-34.
WBGene00033203	Is predicted to encode a protein with the following domains: alpha/beta hydrolase fold; Alpha/beta hydrolase fold-1; and Alpha/Beta hydrolase fold. Is an ortholog of C. elegans lid-1.
WBGene00033204	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans ttbk-2.
WBGene00033205	Is predicted to encode a protein with the following domains: SRP40, C-terminal domain and Srp40, C-terminal. Is an ortholog of C. elegans dao-5. In C. elegans, dao-5 is involved in several processes, including determination of adult lifespan; insulin receptor signaling pathway; and nucleolar large rRNA transcription by RNA polymerase I.
WBGene00033206	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans rsa-1. In C. elegans, rsa-1 is involved in embryo development; mitotic spindle assembly; and protein localization to organelle.
WBGene00033207	Predicted to enable ATP binding activity; aminoacyl-tRNA editing activity; and isoleucine-tRNA ligase activity. Predicted to be involved in isoleucyl-tRNA aminoacylation. Is an ortholog of C. elegans iars-2.
WBGene00033208	none available
WBGene00033209	Predicted to enable fatty acid alpha-hydroxylase activity and iron ion binding activity. Predicted to be involved in lipid biosynthetic process. Predicted to be integral component of membrane. Is an ortholog of C. elegans fath-1.
WBGene00033210	none available
WBGene00033211	Is an ortholog of C. elegans chrI_pilon.g1985 and fath-1.
WBGene00033212	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans sup-46.
WBGene00033213	Predicted to enable DNA-binding transcription factor activity and sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans fkh-10.
WBGene00033214	Is predicted to encode a protein with the following domains: FAM192A/Fyv6, N-terminal domain; FAM192A/Fyv6, N-terminal; and PSME3-interacting protein. Is an ortholog of C. elegans C25A1.1.
WBGene00033215	Predicted to enable mRNA (guanine-N7-)-methyltransferase activity. Predicted to be involved in 7-methylguanosine mRNA capping. Is an ortholog of C. elegans tag-72.
WBGene00033216	Predicted to enable DNA binding activity. Is an ortholog of C. elegans lin-11. In C. elegans, lin-11 is involved in several processes, including axonal fasciculation; oviposition; and positive regulation of vulval development.
WBGene00033217	Is an ortholog of C. elegans ZC247.2.
WBGene00033218	none available
WBGene00033219	Predicted to enable ubiquitin protein ligase activity and zinc ion binding activity. Is an ortholog of C. elegans kcmf-1.
WBGene00033220	none available
WBGene00033221	none available
WBGene00033222	Predicted to enable zinc ion binding activity. Is an ortholog of C. elegans ncl-1. In C. elegans, ncl-1 is involved in several processes, including negative regulation of ribosome biogenesis; negative regulation of transcription, DNA-templated; and nucleologenesis.
WBGene00033223	Is an ortholog of C. elegans F56A8.8; ZK112.5; and chrIII_pilon.g8214.
WBGene00033224	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans chrIII_pilon.g8239 and slc-17.3.
