stable_id	description
WBGene00261155	Is predicted to encode a protein with the following domains: Leucine rich repeat; Cysteine-rich flanking region, C-terminal; Leucine-rich repeat; Leucine-rich repeat, typical subtype; and Leucine-rich repeat domain superfamily. Is an ortholog of C. elegans chrI_pilon.g1552 and dma-1. In C. elegans, dma-1 is involved in generation of neurons and regulation of dendrite extension.
WBGene00261156	Is predicted to encode a protein with the following domains: Uncharacterised protein family (UPF0183); Phagosome assembly factor 1; and PHAF1/Protein broad-minded. Is an ortholog of C. elegans chrI_pilon.g1551.
WBGene00261157	Is predicted to encode a protein with the following domains: 6-pyruvoyl tetrahydropterin synthase; 6-pyruvoyl tetrahydropterin synthase/QueD family; and 6-pyruvoyl tetrahydropterin synthase/QueD superfamily. Is an ortholog of C. elegans chrI_pilon.g748 and ptps-1. In C. elegans, ptps-1 is involved in tetrahydrobiopterin biosynthetic process.
WBGene00261158	Predicted to enable ATP binding activity. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g9003 and wht-8.
WBGene00261159	none available
WBGene00261160	Predicted to enable carbohydrate binding activity.
WBGene00261161	Predicted to enable carbohydrate binding activity.
WBGene00261162	Predicted to enable SUMO transferase activity. Predicted to be involved in reciprocal meiotic recombination. Predicted to be located in synaptonemal complex.
WBGene00261163	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans W03F11.4; moa-1; and chrI_pilon.g304.
WBGene00261164	Predicted to enable ATP binding activity and acetyl-CoA carboxylase activity. Predicted to be involved in fatty acid biosynthetic process. Is an ortholog of C. elegans chrII_pilon.g3305 and pod-2. In C. elegans, pod-2 is involved in several processes, including establishment or maintenance of epithelial cell apical/basal polarity; polarity specification of anterior/posterior axis; and water homeostasis.
WBGene00261165	Predicted to enable catalytic activity and fatty-acyl-CoA binding activity. Is an ortholog of C. elegans ech-4; maa-1; and chrII_pilon.g5815. In C. elegans, ech-4 is involved in fatty acid beta-oxidation and lipid storage.
WBGene00261166	none available
WBGene00261167	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans chrV_pilon.g15501 and ugt-49.
WBGene00261168	Predicted to enable hyalurononglucosaminidase activity. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans chhy-1 and chrII_pilon.g5304. In C. elegans, chhy-1 is involved in chondroitin sulfate catabolic process.
WBGene00261169	Predicted to enable nucleic acid binding activity and poly(A)-specific ribonuclease activity. Predicted to be part of CCR4-NOT complex. Is an ortholog of C. elegans ccf-1 and chrIII_pilon.g9121. In C. elegans, ccf-1 is involved in nuclear-transcribed mRNA poly(A) tail shortening and oogenesis.
WBGene00261170	none available
WBGene00261171	Is predicted to encode a protein with the following domains: Serine aminopeptidase, S33; Serine aminopeptidase, S33; and Alpha/Beta hydrolase fold.
WBGene00261172	Is predicted to encode a protein with the following domains: Hsp20/alpha crystallin family; Alpha crystallin/Small heat shock protein, animal type; Alpha crystallin/Hsp20 domain; and HSP20-like chaperone. Is an ortholog of C. elegans hsp-16.2; hsp-16.1; and hsp-16.41.
WBGene00261173	none available
WBGene00261174	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g7748 and wdr-37.
WBGene00261175	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrIII_pilon.g8164 and mls-1. In C. elegans, mls-1 is involved in muscle cell fate specification and post-embryonic development.
WBGene00261176	Predicted to enable metal ion binding activity and phospholipid transporter activity. Predicted to be involved in phospholipid transport. Is an ortholog of C. elegans chrIII_pilon.g7272 and pitp-1.
WBGene00261177	Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g6817 and snt-2.
WBGene00261178	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Predicted to be involved in protein peptidyl-prolyl isomerization. Is an ortholog of C. elegans chrIV_pilon.g10764 and cyn-12.
WBGene00261179	Predicted to enable signaling receptor binding activity. Predicted to be involved in Wnt signaling pathway. Predicted to be located in extracellular region. Is an ortholog of C. elegans chrI_pilon.g638 and lin-44. In C. elegans, lin-44 is involved in several processes, including cell migration; nematode male tail tip morphogenesis; and positive regulation of motor neuron migration.
WBGene00261180	none available
WBGene00261181	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIII_pilon.g7027 and rps-22. In C. elegans, rps-22 is involved in determination of adult lifespan.
WBGene00261182	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans W03F11.4; moa-1; and chrI_pilon.g304.
WBGene00261183	none available
WBGene00261184	Predicted to be part of acetylcholine-gated channel complex. Is an ortholog of B. malayi Bm10741.
WBGene00261185	Predicted to enable ubiquitin-protein transferase activity. Predicted to be involved in histone monoubiquitination.
WBGene00261186	none available
WBGene00261187	none available
WBGene00261188	none available
WBGene00261189	none available
WBGene00261190	Predicted to enable beta-1,4-mannosyltransferase activity. Is an ortholog of C. elegans bre-3 and chrIII_pilon.g8627. In C. elegans, bre-3 is involved in carbohydrate biosynthetic process and response to toxic substance.
WBGene00261191	Predicted to enable proton transmembrane transporter activity. Predicted to be involved in proton transmembrane transport. Predicted to be part of proton-transporting V-type ATPase, V0 domain. Is an ortholog of C. elegans vha-2; vha-3; and chrIV_pilon.g9791.
WBGene00261192	Predicted to enable proton transmembrane transporter activity. Predicted to be involved in proton transmembrane transport. Predicted to be part of proton-transporting V-type ATPase, V0 domain. Is an ortholog of C. elegans chrIII_pilon.g8703 and vha-1. In C. elegans, vha-1 is involved in several processes, including lysosomal lumen acidification; ovulation; and regulation of syncytium formation by plasma membrane fusion.
WBGene00261193	Predicted to be part of acetylcholine-gated channel complex. Is an ortholog of C. elegans C30F12.5 and chrI_pilon.g1287.
WBGene00261194	Predicted to enable DNA binding activity and nuclease activity. Is an ortholog of C. elegans chrI_pilon.g678 and mus-81. In C. elegans, mus-81 is involved in several processes, including DNA recombination; larval development; and positive regulation of embryonic development.
WBGene00261195	Predicted to enable ATP binding activity; ATP hydrolysis activity; and proteasome-activating activity. Predicted to be involved in protein catabolic process. Predicted to be located in cytoplasm.
WBGene00261196	Predicted to enable histone acetyltransferase activity. Predicted to be involved in histone acetylation and regulation of transcription, DNA-templated.
WBGene00261197	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF4457); Katanin-interacting protein; and KATNIP domain. Is an ortholog of C. elegans K04F10.2 and chrI_pilon.g1138.
WBGene00261198	Is predicted to encode a protein with the following domains: Cysteine/serine-rich nuclear protein N-terminus; Cysteine/serine-rich nuclear protein family; and Cysteine/serine-rich nuclear protein, N-terminal domain.
WBGene00261199	Predicted to enable RNA binding activity and metal ion binding activity. Predicted to be involved in mRNA splicing, via spliceosome. Predicted to be part of U2AF complex. Is an ortholog of C. elegans chrIV_pilon.g12831 and uaf-2.
WBGene00261200	Predicted to enable 5'-nucleotidase activity and magnesium ion binding activity. Predicted to be located in cytoplasm. Is an ortholog of C. elegans F25B5.3; Y10G11A.1; and chrIV_pilon.g12739.
WBGene00261201	Predicted to enable mRNA binding activity.
WBGene00261202	Predicted to enable 3'-5'-exodeoxyribonuclease activity; endodeoxyribonuclease activity; and manganese ion binding activity. Predicted to be involved in double-strand break repair. Predicted to be located in nucleus. Predicted to be part of Mre11 complex. Is an ortholog of C. elegans chrV_pilon.g15586 and mre-11.
WBGene00261203	Predicted to enable RNA binding activity. Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be part of small ribosomal subunit. Is an ortholog of C. elegans chrIII_pilon.g7880 and rps-3.
WBGene00261204	none available
WBGene00261205	none available
WBGene00261206	Predicted to enable DNA binding activity. Predicted to be involved in transcription by RNA polymerase III. Predicted to be part of RNA polymerase III complex.
WBGene00261207	Predicted to enable ubiquitin-protein transferase activity. Is an ortholog of B. malayi Bm8119.
WBGene00261208	Is predicted to encode a protein with the following domains: DnaJ domain; Zinc-finger double-stranded RNA-binding; DnaJ domain; Zinc finger C2H2-type; Zinc finger, double-stranded RNA binding; Zinc finger C2H2 superfamily; and Chaperone J-domain superfamily. Is an ortholog of C. elegans dnj-7; dnj-17; and dnj-28. In C. elegans, dnj-7 is involved in PERK-mediated unfolded protein response.
WBGene00261209	Predicted to be involved in electron transport chain. Predicted to be located in mitochondrion. Is an ortholog of B. malayi Bm2304.
WBGene00261210	Is predicted to encode a protein with the following domains: Tim44-like domain; Tim44-like domain; and NTF2-like domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g6898 and mrpl-45.
WBGene00261211	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of C. elegans W01B6.4 and members of the C. elegans ssp and msd gene classes including ssp-16 and msd-4.
WBGene00261212	Predicted to enable carbohydrate binding activity and hydrolase activity, hydrolyzing O-glycosyl compounds. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans aagr-4 and chrX_pilon.g18277.
WBGene00261213	Predicted to be integral component of membrane.
WBGene00261214	Predicted to be involved in anaphase-promoting complex-dependent catabolic process and regulation of mitotic metaphase/anaphase transition. Predicted to be part of anaphase-promoting complex. Is an ortholog of C. elegans chrIII_pilon.g8615; chrIII_pilon.g8617; and emb-30. In C. elegans, emb-30 is involved in several processes, including anterior/posterior axis specification; asymmetric cell division; and metaphase/anaphase transition of meiosis I.
